rewire_id,text,label
kenya2022_english-4937,[USER] So in Kenya anyone with 'flying skills' can be cleared by authorities to take-off and land? #ourskiesnotsafe,
kenya2022_english-4938,[USER] This time round we will show this mzee how people retire in shock,
kenya2022_english-4939,[USER] [USER] Blacks remember if you were in Ukraine or russia whichever they will still discriminate against you currently Nigerian students were denied entry to Poland... think and stay away you have a big battle to fight until eternity,
kenya2022_english-4940,[USER] [USER] [USER] The whole world is crazy. Complete crazy. Africans leaders are crazy.,
kenya2022_english-4941,[USER] Your right prof thus why even your statement there's nothing close to Economy you have decided to shelve the reality coz it amess bt remember friendship and leadership the're much different. Kikuyu not Kikuyus  #saganasuicide,
kenya2022_english-4942,[USER] The message is still the same stop forcing pork to the Muslims,
kenya2022_english-4943,RT [USER]: [USER] Food prices will continue rising up day by day ....Africans are too lazy even to plant just mere sukuma wiki and on…,
kenya2022_english-4944,RT [USER]: [USER] [USER] Go & live in Russia & see how they hate blacks,
kenya2022_english-4945,"[USER] [USER] I beg to differ, Kenyan, yes are quick to sympathize with fellow minions against bullies, but try, as a foreign entity to touch an inch of our territory, then you might live to narrate. Putin is just an overhyped and undersexed fella.",
kenya2022_english-4946,"[USER] At the border to Poland it children first, white women then old white men. Africans have to wait it's getting messy here.",
kenya2022_english-4947,[USER] Kenyans have a certain degree of ignorance and it's sad,
kenya2022_english-4948,"[USER] This is quite pathetic. However, at the end of this video, I heard the students saying thank you and then moving into Poland. I think I saw a white or Indian, it's not very clear. I don't want to be misinformed. what do you think? Can we be this shameless even in a time of War?",
kenya2022_english-4949,[USER] Russia is on the right on this. Let there be WWIII!,
kenya2022_english-4950,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] deal with these crooked women asap. They are just as bad as any criminal. That's not leadership material. Lawyers suck morally. [USER] stop these people from running for any political position. Gross misconduct.,
kenya2022_english-4951,[USER] So you want a whole Doctor of Philosophy to listen to a D- fellow whose credentials are questionable? Give us a break bwana,
kenya2022_english-4952,[USER] Lol … Kenya is corrupt end of story,
kenya2022_english-4953,"[USER] These guys can't believe that Kenyans are waking up, they are much afraid of the all what they acquired illegally, all their wealth will be at great risk  if they lose it to those speaking wanjikus' language. But here we come, the earthquake is deeply felt",
kenya2022_english-4954,[USER] Imagine unironically thinking Russia has a chance against USA. They’ll be stopped before the even take another step into Ukraine. Bootlicker.,
kenya2022_english-4955,"[USER] First of all what is an IDM member doing in an ODM NDC?? Second, do you know why he was kicked out of OKA?? We have no room for uda puppets in ODM. Good work [USER]",
kenya2022_english-4956,"[USER] [USER] It's actually the opposite.  No engagement is ever done.  If you insist on using dictatorial tactics and aggression to force your way,  Another Governor will come, their campaigns grounded on removing dictatorship, he will get away with it, clinch power. Then boda bodas are back",
kenya2022_english-4957,[USER] You removed your coward hero Putin?? Now ranting when we put Ukraine as our profile picture? Cumon! Ukrainians are first priority to be evacuated cos they don’t have a home to go to it’s under war. What about those ranting in the video?? Are their countries are at war?? GO HOME!!,
kenya2022_english-4958,[USER] That is your democratic right..but the rest of the country will be voting in Baba!,
kenya2022_english-4959,[USER] [USER] He is Kikuyu but Muslim  out of point..,
kenya2022_english-4960,[USER] The beauty is that after voting we will show you the middle finger when the results are announced and tell you to carry your Uliam with you to Uganda & try your luck there.,
kenya2022_english-4961,"[USER] It is for the good of the Kikuyu community either way. The other wolf in sheep skin can be tolerated by the rest of Kenya anyway. Those with functional brains know why his Presidency will spell doom for Mt Kenya. However, don’t underestimate the amount of brainwashing he’s done…",
kenya2022_english-4962,[USER] Are you sure your guy will survive this moment? He's totally done in central. His Kikuyu aides are done if they don't switch up fast...,
kenya2022_english-4963,[USER] [USER] 🤣🤣🤣🤣 Unfair tackle! Nigga is ruled out for the season! 🤣🙊🙊,
kenya2022_english-4964,[USER] Leave that socialite . moronic and feeble minded human rights activists I've seen.,
kenya2022_english-4965,"[USER] [USER] [USER] [USER] Two idiots with questionslble academic background,cannot fool kenyans",
kenya2022_english-4966,[USER] The blind masses driven by monsoon winds and taken for a ride.,
kenya2022_english-4967,[USER] This lying 'CANCER' called 🇰🇪?! President [USER] was right about Africa,
kenya2022_english-4968,"[USER] The Church is led by greedy people like, Kanyari,Nganga, some sodomites father's you keep believing in nonsense",
kenya2022_english-4969,This goon [USER] even had the guts to tear the sticker on the chair that belonged to [USER] just to sit next to the cameras and [USER]  But Nassir let him be just to prove his point he is a sober leader. #NassirTheSoberLeader [URL],
kenya2022_english-4970,[USER] You are a professional Harlot. No one takes you seriously.,
kenya2022_english-4971,"[USER] That's why he's a Deputy President, he's not like us",
kenya2022_english-4972,"[USER] [USER] [USER] [USER] [USER] [USER] Integrity and track records are found elsewhere and not in UDA. If you are in search for both, look elsewhere my friend, somewhere like Azimio, Wiper or Chap chap",
kenya2022_english-4973,"[USER] Wewe ndio which type of leaders? Or among the concubines attending?so many pussy-corrupted leaders. Shukisha benders, ingia mkutano! BURE KABISA",
kenya2022_english-4974,"[USER] Imagine your mother fighting, your wife with the gun, your sister struggling to fight the enemy. Do you still want women to fight?",
kenya2022_english-4975,Nothing to see here...  Kenya's usual party prostitution. Anything to get to that seat.,
kenya2022_english-4976,[USER] [USER] [USER] [USER] Presidency is NOT relay race.  We cannot be ruled by the TWO tribes forever.,
kenya2022_english-4977,[USER] Why confuse your people? Join hands with UDA and keep shooting from there,
kenya2022_english-4978,[USER] [USER] [USER] [USER] 😂😂😂A whole bunch of N-words,
kenya2022_english-4979,"Now that the West is concentrating on war and war efforts. Can't the lame MUTAHI Kagwe stop announcing positivity rates for something that will no longer attract donor money. 🤣  Maybe [USER] should start war with South Sudan to attract donor funding.  O, I hear there's Polio",
kenya2022_english-4980,[USER] You are a witch. May thunder strike you.  Your day will too come and we will be here cheering for your sickness.,
kenya2022_english-4981,[USER] [USER] Your criteria for whom to manage more 10-40% of your income for the next 5-10yrs is s who campaigned for who? You are stupid beyond any hope. It's a shame subhumans like you are allowed to reproduce,
kenya2022_english-4982,"Why would [USER] oppose [USER] as the next Governor. How cheap are Luhya people to be divided this way.   Yani, even supporting one of our own within a coalition is proving to be difficulty for Luhya tumbocrats.   This female version of Sonko should be rejected.",
kenya2022_english-4983,[USER] I hate them 🇺🇸,
kenya2022_english-4984,[USER] [USER] The reason we are against having another mlevi in statehouse,
kenya2022_english-4985,"[USER] [USER] [USER] Thats the shortcut to lacking what to post....  Bottom line is, the church must be respected by these slunderers.",
kenya2022_english-4986,[USER] [USER] So You accept the fact that you are proudly supporting a thief? Hahaha...Gullible Kenyan,
kenya2022_english-4987,"When elected leaders begin facing reality in the ground a lot will change,at our local third world level we accommodate them because its a feasting day, the trip works coz unemployed youths get a coin & forget what they are suffering from also bodyguards r used to silence guys",
kenya2022_english-4988,[USER] Continue reasoning with your long sleeved Clitoris,
kenya2022_english-4989,"[USER] Tinker with your maritime border? We won the case and are rebuilding our armed forces. The Turkish drones we got will do enough damage to your military capabilities, my dear neighbor 😂😂😂.  Remember that thr border used to be isolo 🤣🤣",
